objName,objAltName1,objAltName2,objAltName3,NED_name,NED_redshift,raMean,decMean,TransientName,TransientRA,TransientDEC
PSO J025227.183+001506.297,,,,WISEA J025227.18+001506.3,0.15395,43.1132302,0.25174861,SN2007nj,43.11437916666666,0.2518305555555556
PSO J031335.421+001502.458,,,,KUG 0311+000,0.041452,48.3975494,0.2506719,SN2015E,48.39712916666666,0.2508611111111111
PSO J121820.108+001521.583,,,,WISEA J121820.08+001521.3,0.117308,184.58376877,0.25600431,SN2016jhr,184.58270833333333,0.2548277777777777
PSO J203745.263+001503.956,,,,SDSS J203745.27+001503.9,,309.43860262,0.25109484,SDSS-IISN20284,309.439,0.251117
PSO J215256.953+001508.718,,,,SDSS J215256.93+001508.5,,328.23720419,0.25241678,SN2006jk,328.2404208333333,0.2538111111111111
PSO J222315.510+001513.367,,,,WISEA J222315.51+001513.3,0.2569,335.81462808,0.25372382,SN2005li,335.81437083333327,0.2530305555555555
PSO J223123.917+001510.024,,,,WISEA J223123.91+001510.0,0.255914,337.84965378,0.25279376,SDSS-IISN1782,337.84599999999995,0.2493869444444444
PSO J231553.434+001508.078,,,,SDSS-II SN 13902,0.299,348.97266107,0.25223562,SDSS-IISN13902,348.9725458333333,0.2523888888888889
PSO J234226.026+001521.644,,,,2MFGC 17784,0.021854,355.60844659,0.25601274,PTF11qax,355.60659999999984,0.254675
PSO J000715.421+001538.393,,,,WISEA J000715.42+001538.3,0.258939,1.81425689,0.26067455,SDSS-IISN19551,1.8142583333333333,0.2607030555555556
PSO J004930.633+001555.482,,,,WISEA J004930.63+001555.4,0.331,12.37766068,0.26541276,SDSS-IISN2290,12.377783333333332,0.2653611111111111
PSO J011502.295+001546.735,,,,2MASX J01150233+0015470,0.047726,18.7595492,0.26297428,SN2004hu,18.760079166666664,0.2619194444444444
PSO J011547.691+001548.761,,,,SDSS J011547.68+001548.7,0.53541,18.94871616,0.26354787,SDSS-IISN4779,18.9489,0.2635961111111111
PSO J014800.704+001553.113,,,,SDSS J014800.72+001553.2,,27.00293783,0.26477012,SDSS-IISN3232,27.0033,0.2639511111111111
PSO J015148.502+001550.064,,,,UGC 01333,0.059239,27.95209548,0.26387084,SN2006ob,27.95045833333333,0.2634194444444444
PSO J021126.302+001530.008,,,,SDSS J021126.30+001530.0,0.137355,32.85960263,0.25833195,SDSS-IISN7067,32.85999999999999,0.2584438888888889
PSO J021544.828+001548.756,,,,WISEA J021544.79+001552.9,,33.93677843,0.26357216,SDSS-IISN20752,33.93679999999999,0.2634919444444445
PSO J222528.229+001553.811,,,,SDSS J222528.23+001553.7,0.3,336.36762017,0.26495011,SN2006sv,336.36770833333327,0.2652805555555556
PSO J224544.771+001538.956,,,,WISEA J224544.76+001538.0,,341.43655526,0.26083908,SDSS-IISN3090,341.4369999999999,0.2608388888888889
PSO J231239.096+001557.699,,,,WISEA J231239.06+001557.9,0.31,348.16288732,0.26603944,SN2006nm,348.1640791666666,0.2669388888888889
PSO J231815.674+001540.360,,,,NGC 7589,0.029814,349.5652877,0.26118152,SN2011hv,349.5689583333333,0.2619694444444444
PSO J232119.191+001532.940,,,,2MASX J23211915+0015329,0.030776,350.3299038,0.25913849,SN2006iw,350.33117083333326,0.25975
PSO J235531.096+001536.670,,,,WISEA J235531.09+001536.8,0.281991,358.8795698,0.26020112,SDSS-IISN19336,358.8775083333333,0.2639888888888889
PSO J002838.467+001617.212,,,,WISEA J002838.47+001617.0,0.3120989999999999,7.1603007,0.27142755,SDSS-IISN18741,7.160333333333332,0.2713888888888889
PSO J002958.518+001614.205,,,,SDSS J002958.52+001614.1,0.223026,7.49384256,0.27062664,SDSS-IISN19796,7.493889999999999,0.2706269444444445
PSO J015510.833+001604.114,,,,SDSS-II SN 04557,0.294,28.79510145,0.26779924,SDSS-IISN4557,28.79499999999999,0.267877
PSO J020107.704+001604.471,,,,SDSS J020107.70+001604.4,,30.28210041,0.26792512,SDSS-IISN15062,30.2808,0.268287
PSO J031432.114+001608.203,,,,WISEA J031432.12+001608.1,0.13,48.63381447,0.26893022,SN2007mh,48.63237083333333,0.2698305555555556
PSO J032250.520+001622.106,,,,SDSS J032250.51+001622.3,0.1183,50.71049804,0.2728479,SDSS-IISN7978,50.7108,0.2729419444444444
PSO J033326.440+001621.872,,,,WISEA J033326.41+001622.1,,53.36015887,0.27275095,SDSS-IISN2809,53.36419999999999,0.2696511111111111
PSO J201816.349+001620.198,,,,WISEA J201816.34+001620.2,,304.56812835,0.27228657,SDSS-IISN4879,304.568,0.2722711111111111
PSO J215216.254+001611.543,,,,WISEA J215216.26+001611.4,0.204077,328.06772836,0.26987612,SN2005iz,328.06862083333334,0.2670805555555555
PSO J222850.234+001600.422,,,,WISEA J222850.23+001600.2,0.1295359999999999,337.20930681,0.26677243,SDSS-IISN5536,337.20999999999987,0.267051
PSO J225932.691+001611.418,,,,WISEA J225932.68+001611.8,0.291785,344.88621263,0.26983902,SDSS-IISN5470,344.886,0.2698680555555555
PSO J010555.842+001643.861,,,,WISEA J010555.76+001645.0,,16.4826768,0.27882315,SDSS-IISN3216,16.482699999999998,0.2761038888888889
PSO J011058.044+001634.269,,,,WISEA J011058.06+001634.1,0.065397,17.74188637,0.27616177,SN2005kt,17.741879166666667,0.2761388888888889
PSO J013522.540+001642.916,,,,WISEA J013522.53+001642.8,0.4013739999999999,23.84389833,0.27860039,SDSS-IISN18387,23.8457,0.2808480555555555
PSO J021705.610+001651.089,,,,WISEA J021705.62+001651.0,0.13,34.27340376,0.28085832,SN2005ey,34.27292083333333,0.2803111111111111
PSO J033256.773+001642.672,,,,SDSS J033256.78+001642.8,,53.23654423,0.27852006,SDSS-IISN15076,53.23659999999999,0.2785280555555555
PSO J033310.248+001632.871,,,,SDSS J033310.24+001632.9,,53.29269077,0.27581457,SDSS-IISN15077,53.29559999999999,0.2760988888888889
PSO J080914.810+001657.284,,,,UGC 04251,0.017375,122.31172618,0.28258916,SN2016A,122.31037083333334,0.2808888888888889
PSO J211435.788+001642.492,,,,SDSS-II SN 13333,0.214,318.64912297,0.27849131,SDSS-IISN13333,318.64899999999994,0.2781830555555556
PSO J224557.483+001652.640,,,,WISEA J224557.48+001652.1,0.350232,341.48953433,0.28128942,SDSS-IISN2280,341.4899999999999,0.2813055555555555
PSO J235138.013+001647.419,,,,WISEA J235137.94+001645.8,0.123,357.90836981,0.27984918,SN2007oj,357.90837083333327,0.2798305555555555
PSO J235452.072+001644.503,,,,SDSS J235452.06+001644.1,0.629459,358.71697202,0.27903171,SDSS-IISN20745,358.71699999999987,0.2790280555555555
PSO J002726.345+001701.015,,,,WISEA J002726.28+001659.7,0.244,6.85974922,0.28362707,SDSS-IISN13904,6.859791666666666,0.2836111111111111
PSO J004824.088+001715.749,,,,WISEA J004824.14+001717.0,,12.10037131,0.28770068,SDSS-IISN4483,12.1003,0.2877661111111111
PSO J010848.533+001721.324,,,,WISEA J010848.51+001721.6,,17.2022145,0.28923758,SN2006mm,17.202749999999998,0.2895611111111111
PSO J011229.214+001702.306,,,,SDSS J011229.20+001702.2,,18.1217075,0.2839694,SN2007um,18.121708333333327,0.2836694444444444
PSO J011443.860+001709.813,,,,WISEA J011443.86+001709.8,0.045185,18.682737600000006,0.28604456,PTF12ikt,18.67970833333333,0.2853055555555555
PSO J015934.075+001710.120,,,,WISEA J015934.07+001710.0,0.334216,29.89198454,0.28613741,SDSS-IISN4558,29.88545833333333,0.2900833333333333
PSO J021249.703+001718.870,,,,WISEA J021249.67+001718.9,0.1338109999999999,33.20712036,0.28856321,SDSS-IISN4567,33.2067,0.2919330555555555
PSO J023833.448+001710.520,,,,WISEA J023833.46+001710.7,0.131967,39.63938103,0.28624222,SDSS-IISN3293,39.6394,0.286295
PSO J025518.269+001717.005,,,,SDSS J025518.27+001716.8,,43.82611175,0.28807528,SDSS-IISN19354,43.82619999999999,0.2880511111111111
PSO J031346.095+001728.018,,,,WISEA J031346.03+001728.2,,48.4420415,0.29110955,SDSS-IISN14745,48.4404,0.2913911111111111
PSO J033453.563+001701.677,,,,SDSS J033453.56+001701.3,,53.72321011,0.28374908,SDSS-IISN20306,53.72299999999999,0.2837119999999999
PSO J035214.809+001715.362,,,,WISEA J035214.80+001715.2,,58.06171357,0.28759199,SN2006jx,58.05857916666666,0.2920805555555556
PSO J082817.991+001721.543,,,,CGCG 004-035,0.030361,127.07497079,0.28932331,iPTF15wb,127.07529166666666,0.2896388888888889
PSO J205916.896+001723.720,,,,WISEA J205916.88+001723.6,0.106293,314.8203873,0.28993046,SN2016eku,314.82191666666665,0.2955444444444444
PSO J212116.139+001726.645,,,,WISEA J212116.14+001726.5,0.115394,320.31724597,0.29073409,SDSS-IISN11119,320.31699999999995,0.2907030555555555
PSO J232009.527+001725.881,,,,WISEA J232009.53+001725.9,0.253,350.03969813,0.29052522,SDSS-IISN11263,350.04,0.2905069444444444
PSO J233159.530+001714.573,,,,WISEA J233159.53+001714.7,0.1855,352.99804758,0.28739639,SDSS-IISN18737,352.99800000000016,0.2874469444444445
PSO J233846.611+001703.192,,,,WISEA J233846.62+001703.1,0.09431,354.69423141,0.28423182,SDSS-IISN863,354.694,0.284288
PSO J004244.648+001729.259,,,,WISEA J004244.65+001729.4,0.421676,10.68606146,0.29145381,SDSS-IISN20748,10.686099999999998,0.2915230555555556
PSO J010339.812+001742.728,,,,WISEA J010339.82+001742.5,0.24,15.9158968,0.29518926,SDSS-IISN13908,15.915774999999998,0.2951972222222222
PSO J011233.690+001736.411,,,,UGC 00757,0.019117,18.14036524,0.29343832,SN2017ejw,18.142679166666664,0.2919805555555556
PSO J014809.406+001745.473,,,,WISEA J014809.40+001745.3,0.2325,27.03918263,0.29594799,SDSS-IISN14389,27.03862083333333,0.2960861111111111
PSO J030957.968+001754.825,,,,WISEA J030957.95+001755.0,,47.49155809,0.29855676,SDSS-IISN21607,47.49159999999999,0.2985530555555556
PSO J032550.184+001732.256,,,,WISEA J032550.21+001732.3,0.3141,51.459116,0.29234563,SDSS-IISN2808,51.45939999999999,0.2922111111111111
PSO J032950.343+001741.674,,,,WISEA J032950.28+001742.6,0.29,52.45976742,0.29493404,SN2006ta,52.46007916666666,0.2950805555555556
PSO J033729.798+001752.460,,,,WISEA J033729.83+001751.9,,54.37415519,0.29790846,SDSS-IISN15078,54.37559999999999,0.297625
PSO J205959.302+001736.177,,,,WISEA J205959.30+001736.2,,314.99709808,0.2933986,SDSS-IISN17563,314.997,0.2933861111111111
PSO J215427.668+001749.451,,,,WISEA J215427.71+001748.7,,328.61526838,0.29706155,SDSS-IISN17922,328.6149999999999,0.2970011111111111
PSO J010323.907+001818.776,,,,WISEA J010323.92+001818.8,0.239611,15.84960981,0.30521898,SDSS-IISN19555,15.848499999999998,0.302875
PSO J015159.890+001807.185,,,,SDSS J015159.89+001806.8,0.24,27.99953510000001,0.30195838,SDSS-IISN15500,27.9996,0.302187
PSO J021015.279+001822.438,,,,WISEA J021015.28+001822.5,,32.56364538,0.30621677,SDSS-IISN4803,32.56405416666666,0.3021305555555556
PSO J024331.310+001824.527,,,,NGC 1072,0.026744,40.88043598,0.30681085,SN2004I,40.880129166666656,0.3085305555555555
PSO J032934.336+001804.161,,,,SDSS J032934.32+001804.1,,52.39305236,0.3011518,SDSS-IISN14400,52.39289999999999,0.301141
PSO J215040.544+001811.857,,,,WISEA J215040.54+001811.8,,327.66893072,0.30329986,SDSS-IISN1767,327.6690000000001,0.3033661111111111
PSO J224228.428+001824.034,,,,WISEA J224228.40+001823.7,0.089,340.6184421,0.30667758,SDSS-IISN15358,340.61999999999995,0.3051830555555555
PSO J233258.579+001826.265,,,,WISEA J233258.57+001826.0,0.4662560000000001,353.24407834,0.30728289,SDSS-IISN15916,353.244,0.30725
PSO J002310.742+001844.812,,,,WISEA J002310.72+001844.9,,5.79475685,0.31246868,SDSS-IISN4229,5.793708333333332,0.313825
PSO J002826.815+001843.348,,,,WISEA J002826.82+001843.0,0.2470050000000001,7.11175758,0.31203317,SDSS-IISN3180,7.11175,0.3120511111111111
PSO J005405.779+001838.463,,,,SDSS J005405.79+001838.4,,13.52409283,0.31069336,SDSS-IISN3205,13.522366666666665,0.3131
PSO J013331.456+001840.592,,,,WISEA J013331.42+001840.3,0.3419,23.3810334,0.31125381,SDSS-IISN3225,23.381354166666664,0.3113055555555556
PSO J013620.279+001850.020,,,,WISEA J013620.28+001850.1,0.441154,24.08452067,0.31389452,SDSS-IISN4547,24.08458333333333,0.3139444444444444
PSO J023423.185+001841.025,,,,WISEA J023423.20+001840.9,0.341,38.59665196,0.31136934,SDSS-IISN4578,38.596641666666656,0.3113694444444444
PSO J031415.719+001857.475,,,,WISEA J031415.75+001856.8,,48.56550614,0.3159593,SDSS-IISN19358,48.5655,0.315975
PSO J210046.899+001854.270,,,,SDSS J210046.90+001854.2,,315.19542725,0.3150765,SDSS-IISN20741,315.195,0.3151438888888889
PSO J213240.506+001849.098,,,,SDSS-II SN 21060,0.462,323.16871635,0.31374419,SDSS-IISN21060,323.16886666666664,0.3137361111111111
PSO J213652.423+001840.522,,,,WISEA J213652.41+001840.2,0.11909,324.21842859,0.3112494,SDSS-IISN7951,324.218,0.3120938888888889
PSO J215445.438+001848.225,,,,SDSS J215445.44+001848.3,,328.68933875,0.31339555,SDSS-IISN14262,328.6889999999999,0.3125938888888889
PSO J225238.904+001840.476,,,,WISEA J225238.91+001839.7,,343.16211372,0.31125771,SDSS-IISN5469,343.162,0.3112588888888889
PSO J230600.931+001840.555,,,,WISEA J230600.93+001840.4,0.07459,346.50387584,0.3112667999999999,SN2019vva,346.50380833333327,0.3112944444444444
PSO J230949.551+001839.374,,,,WISEA J230949.56+001839.1,0.262,347.45644391,0.31091948,SDSS-IISN15359,347.45637499999987,0.3106111111111111
PSO J232901.798+001851.111,,,,WISEA J232901.79+001850.5,,352.25749704,0.31421356,SDSS-IISN20291,352.2580000000001,0.3142388888888889
PSO J233325.447+001837.685,,,,WISEA J233325.48+001837.6,,353.35607626,0.31046466,PS1-12cbd,353.3560083333333,0.3104916666666667
PSO J002039.766+001917.402,,,,WISEA J002039.78+001916.7,0.3985,5.16570321,0.32147943,SDSS-IISN8888,5.165720833333332,0.3205388888888889
PSO J003123.165+001910.147,,,,WISEA J003123.18+001909.7,0.09,7.84652495,0.31949042,SN2007lz,7.846708333333334,0.3189194444444444
PSO J012717.600+001909.840,,,,WISEA J012717.61+001909.3,,21.82334663,0.31939687,SDSS-IISN19697,21.8234,0.31937
PSO J020507.667+001924.575,,,,WISEA J020507.69+001924.3,0.342844,31.28192421,0.32349354,SDSS-IISN15063,31.282,0.3236480555555555
PSO J031845.107+001919.552,,,,WISEA J031845.16+001918.9,,49.68795414,0.32209831,SDSS-IISN18395,49.68799999999999,0.322085
PSO J121137.050+001921.110,,,,WISEA J121137.06+001920.9,0.020316,182.90436025,0.3225141,SN2020vf,182.9041791666667,0.3223166666666666
PSO J204719.073+001914.969,,,,NGC 6962,0.014011,311.82943876,0.32081735,SN2003dt,311.82317083333334,0.3118888888888889
PSO J215647.645+001901.516,,,,WISEA J215647.64+001901.3,0.12,329.19851415,0.31710245,SN2005ei,329.1985,0.3175
PSO J230427.256+001906.299,,,,SDSS-II SN 21885,0.364,346.11356975,0.31841501,SDSS-IISN21885,346.11400000000015,0.318417
PSO J000554.723+001948.400,,,,WISEA J000554.73+001948.0,,1.47802408,0.33010847,SDSS-IISN16212,1.47803,0.330085
PSO J004238.036+001940.427,,,,WISEA J004238.04+001940.5,,10.65849439,0.32788748,SDSS-IISN17075,10.658499999999997,0.3279388888888889
PSO J010326.598+001953.861,,,,WISEA J010326.61+001953.6,0.228,15.86082708,0.3316354,SN2007nf,15.860291666666663,0.3313888888888889
PSO J013206.597+001948.105,,,,SDSS J013206.60+001948.2,,23.02750051,0.32996478,SDSS-IISN18386,23.0275,0.3300438888888889
PSO J015118.893+001937.556,,,,SDSS-II SN 08850,0.7,27.82872816,0.32709847,SDSS-IISN8850,27.8288,0.327075
PSO J031222.770+001956.283,,,,SDSS-II SN 19565,0.6990000000000001,48.09489928,0.33228134,SDSS-IISN19565,48.095,0.3321888888888889
PSO J034520.122+001948.287,,,,WISEA J034520.10+001948.3,,56.33384576,0.33011354,SDSS-IISN20759,56.3328,0.3294130555555556
PSO J100111.873+001945.601,,,,CGCG 008-023,0.034506,150.29949887,0.3293253,SN2013U,150.3,0.3284194444444444
PSO J210216.992+001950.208,,,,WISEA J210216.98+001950.1,0.181,315.57080124,0.33061446,SDSS-IISN14317,315.57075416666663,0.3305777777777777
PSO J212440.431+001946.128,,,,WISEA J212440.44+001946.3,0.2338889999999999,321.16846597,0.32948308,SDSS-IISN17908,321.1684624999998,0.3294611111111111
PSO J212525.871+001929.523,,,,SDSS J212525.87+001929.4,0.3587,321.35781721,0.32486972,SDSS-IISN1688,321.35770833333333,0.3245277777777777
PSO J221627.222+001931.541,,,,WISEA J221627.22+001931.4,0.410649,334.11344593,0.32541128,PSc420355,334.11342499999995,0.3255388888888889
PSO J001849.976+002027.797,,,,WISEA J001849.97+002026.2,0.439066,4.70825238,0.34103329,SDSS-IISN19552,4.70825,0.3410277777777777
PSO J012110.453+002027.894,,,,WISEA J012110.46+002027.8,0.354993,20.29355895,0.34106761,SDSS-IISN15761,20.293583333333327,0.3410277777777777
PSO J012652.808+002012.717,,,,SDSS-II SN 13529,0.315,21.72006355,0.33684624,SDSS-IISN13529,21.72005,0.3367916666666666
PSO J204324.403+002020.332,,,,SDSS J204324.39+002020.2,,310.85165228,0.33898604,SDSS-IISN15664,310.85,0.3396811111111111
PSO J225701.474+002011.847,,,,SDSS J225701.46+002011.8,0.100118,344.2561338,0.33662593,SDSS-IISN19201,344.25699999999995,0.3365680555555555
PSO J233141.198+002020.704,,,,WISEA J233141.20+002020.7,,352.92165525,0.33909383,PSc090256,352.9219375,0.3391666666666667
PSO J000713.564+002056.756,,,,SDSS J000713.55+002056.9,0.26,1.80653355,0.34909922,SN2005ih,1.8065791666666664,0.3489694444444444
PSO J010012.619+002033.521,,,,WISEA J010012.64+002033.5,0.421207,15.05259867,0.34269293,SN2005jr,15.051541666666663,0.3408111111111111
PSO J010555.147+002042.055,,,,WISEA J010555.17+002042.0,,16.479793,0.34498939,SN2019kph,16.478379166666667,0.3451305555555555
PSO J010632.062+002051.482,,,,SDSS J010632.07+002051.2,,16.63361476,0.3476439,SDSS-IISN20295,16.6337,0.34765
PSO J020102.194+002049.332,,,,WISEA J020102.18+002049.3,0.3770199999999999,30.25914077,0.34704586,SDSS-IISN2799,30.2591,0.3471238888888889
PSO J022038.028+002053.259,,,,GALEXMSC J022037.98+002054.0,0.3011,35.15848542,0.34813174,SN2006km,35.15804166666666,0.3483888888888889
PSO J032732.036+002050.633,,,,SDSS J032732.04+002050.8,,51.8834874,0.34738779,SDSS-IISN15075,51.8863,0.34685
PSO J033724.613+002042.136,,,,WISEA J033724.63+002041.9,,54.35255808,0.34506284,SDSS-IISN20307,54.3526,0.3450430555555555
PSO J202100.608+002053.970,,,,WISEA J202100.61+002053.9,,305.25253844,0.34831347,SDSS-IISN19544,305.253,0.3487419444444444
PSO J212518.888+002050.482,,,,SDSS J212518.89+002050.4,,321.32872214,0.34738403,SDSS-IISN17916,321.329,0.347375
PSO J215127.387+002038.284,,,,WISEA J215127.36+002038.3,0.256001,327.86411685,0.34397718,SDSS-IISN16889,327.8640000000001,0.3437305555555555
PSO J221042.444+002052.053,,,,WISEA J221042.45+002052.1,0.2553,332.67684515,0.34782018,SDSS-IISN7954,332.6770041666666,0.347775
PSO J234356.425+002029.464,,,,SDSS J234356.43+002029.3,1.624433,355.98511064,0.34150702,SDSS-IISN16572,355.985,0.3415430555555555
PSO J000649.427+002106.699,,,,WISEA J000649.47+002106.5,,1.70595416,0.35187859,SDSS-IISN18399,1.7063400000000002,0.354575
PSO J001504.871+002118.649,,,,WISEA J001504.84+002119.2,0.08,3.77030788,0.35518703,SN2005lm,3.770458333333333,0.3551388888888889
PSO J014512.158+002122.693,,,,WISEA J014512.18+002122.7,0.069723,26.30067597,0.35629508,SN2006gq,26.30225,0.3564388888888889
PSO J020300.685+002124.599,,,,WISEA J020300.65+002124.9,,30.75282652,0.35681981,SDSS-IISN19347,30.757954166666657,0.3576916666666666
PSO J031101.178+002123.167,,,,WISEA J031101.21+002123.0,0.26,47.7548631,0.3564167,SN2007pp,47.75482916666666,0.35675
PSO J033444.485+002120.001,,,,WISEA J033444.49+002120.0,0.123,53.6853763,0.35553422,SN2007mj,53.68517083333332,0.3555305555555555
PSO J211124.508+002115.453,,,,WISEA J211124.51+002115.4,0.069782,317.85211769,0.35430457,SN2017fmv,317.8522958333333,0.3549888888888888
PSO J224259.409+002122.945,,,,WISEA J224259.38+002122.8,,340.74751517,0.35637503,SDSS-IISN17909,340.7480000000001,0.3563611111111111
PSO J232917.996+002106.683,,,,WISEA J232917.97+002106.8,,352.32501875,0.35189242,PSc420246,352.3252125,0.3515555555555555
PSO J000348.327+002134.733,,,,WISEA J000348.31+002134.5,0.099637,0.95132979,0.3596084,SN2007nx,0.9515,0.3587194444444444
PSO J000412.503+002134.342,,,,SDSS-II SN 11858,0.252,1.05207428,0.35952468,SDSS-IISN11858,1.05165,0.3594805555555555
PSO J000823.129+002155.555,,,,SDSS J000823.12+002155.5,0.256804,2.09638139,0.36543409,SDSS-IISN18376,2.0962400000000003,0.3654519444444444
PSO J012157.867+002145.679,,,,WISEA J012157.87+002145.5,0.2155969999999999,20.49111878,0.36270523,SDSS-IISN15498,20.4911,0.3626888888888888
PSO J022735.000+002145.752,,,,WISEA J022735.01+002145.6,0.507993,36.89584970000001,0.36269712,SDSS-IISN14736,36.89590000000001,0.3627080555555555
PSO J024451.204+002155.321,,,,WISEA J024451.21+002155.0,0.26,41.21336807,0.36532428,SN2007kl,41.212079166666655,0.3648305555555556
PSO J031955.434+002153.893,,,,WISEA J031955.44+002153.7,,49.98099692,0.36496973,SDSS-IISN13924,49.97699999999999,0.368166
PSO J210202.079+002152.675,,,,SDSS-II SN 01823,0.212,315.50866006,0.36463635,SDSS-IISN1823,315.509,0.3645611111111111
PSO J210716.895+002132.371,,,,WISEA J210716.89+002132.2,0.155993,316.82040025,0.35898866,SDSS-IISN1825,316.821,0.3594038888888889
PSO J213305.475+002139.463,,,,SDSS J213305.47+002139.5,0.4364770000000001,323.27282015,0.36097062,SDSS-IISN21315,323.273,0.3610561111111111
PSO J224159.800+002135.410,,,,WISEA J224159.82+002134.1,,340.49917652,0.35983404,SDSS-IISN799,340.499,0.3595630555555555
