Unnamed: 0,ra,dec,candidate_id,flux,fluxerr,magzp,filter,meanmjd,rb,rbcut,model,objectdata_id_1,tag,num_rb_obs
368367,149.87277589479,3.18375502996458,DC21fyx,5745.19393660248,178.403585564059,28.9826436118756,g,59331.1126252722,1.0,0.3,rknop_20211105_19.h5,321069,default,185
368540,149.87277589479,3.18375502996458,DC21fyx,5285.87298100014,142.97999226892,28.953030161843,g,59333.1044753822,1.0,0.3,rknop_20211105_19.h5,341924,default,185
369429,149.87277589479,3.18375502996458,DC21fyx,7924.97398170195,138.638887247104,29.267279046866,g,59355.981001783,1.0,0.3,rknop_20211105_19.h5,460777,default,185
377277,149.87277589479,3.18375502996458,DC21fyx,12849.1024437324,241.806518248378,29.0821448685097,g,59597.3162156122,1.0,0.3,rknop_20211105_19.h5,1174510,default,185
377480,149.87277589479,3.18375502996458,DC21fyx,10275.775853821,92.3142460537356,28.9376015096315,g,59603.3055573022,0.751871,0.3,rknop_20211105_19.h5,1195428,default,185
378745,149.87277589479,3.18375502996458,DC21fyx,7579.71676687937,170.372896089388,29.5557770252075,r,59708.0638187352,0.756294,0.3,rknop_20211105_19.h5,1324286,default,185
378767,149.87277589479,3.18375502996458,DC21fyx,7061.64853627431,115.091343406389,28.9435145128199,g,59708.0752495522,1.0,0.3,rknop_20211105_19.h5,1327904,default,185
378774,149.87277589479,3.18375502996458,DC21fyx,6558.66016621464,119.086576484961,28.9064046086572,g,59708.0878611122,1.0,0.3,rknop_20211105_19.h5,1328571,default,185
378820,149.87277589479,3.18375502996458,DC21fyx,34773.5145092124,309.907509693038,29.9668188320918,i,59711.0560954248,0.946953,0.3,rknop_20211105_19.h5,1336205,default,185
378846,149.87277589479,3.18375502996458,DC21fyx,7531.22473847124,108.683403241881,28.9957058514904,g,59711.0533451422,0.999986,0.3,rknop_20211105_19.h5,1339948,default,185
378856,149.87277589479,3.18375502996458,DC21fyx,32377.0239347998,282.088725346388,30.3114743862459,i,59711.0686223748,0.994531,0.3,rknop_20211105_19.h5,1340712,default,185
378879,149.87277589479,3.18375502996458,DC21fyx,7592.97926504971,107.620987109513,28.9908053173836,g,59711.0658798422,0.687348,0.3,rknop_20211105_19.h5,1343259,default,185
378927,149.87277589479,3.18375502996458,DC21fyx,7022.66794180278,116.329200814128,28.9744216894051,g,59711.0910937122,0.930284,0.3,rknop_20211105_19.h5,1350240,default,185
379014,149.87277589479,3.18375502996458,DC21fyx,24640.7792011186,230.553837885995,30.0233601966401,i,59714.0472316048,1.0,0.3,rknop_20211105_19.h5,1360092,default,185
379066,149.87277589479,3.18375502996458,DC21fyx,7564.89929694161,194.514837086059,29.0117986218581,g,59714.0697154722,1.0,0.3,rknop_20211105_19.h5,1366212,default,185
379169,149.87277589479,3.18375502996458,DC21fyx,7107.91781795154,162.526227048775,29.0005262326184,g,59717.0550889422,0.999997,0.3,rknop_20211105_19.h5,1382607,default,185
379201,149.87277589479,3.18375502996458,DC21fyx,7266.75664572998,136.137277991602,28.9688898329809,g,59717.0676517222,1.0,0.3,rknop_20211105_19.h5,1387134,default,185
386969,149.87277589479,3.18375502996458,DC21fyx,5632.93104127335,171.00450881503,28.7603683119541,g,59950.2376127822,1.0,0.3,rknop_20211105_19.h5,2107224,default,185
388810,149.87277589479,3.18375502996458,DC21fyx,7369.35680089944,108.498715192234,29.0448362348109,g,59977.2160654722,1.0,0.3,rknop_20211105_19.h5,2275046,default,185
388897,149.87277589479,3.18375502996458,DC21fyx,7495.27810016486,168.007019209767,29.0197127914609,g,59980.2211091422,1.0,0.3,rknop_20211105_19.h5,2283439,default,185
388966,149.87277589479,3.18375502996458,DC21fyx,7356.34067186484,157.749084110906,29.5246380248358,r,59986.2538285352,1.0,0.3,rknop_20211105_19.h5,2299336,default,185
389019,149.87277589479,3.18375502996458,DC21fyx,7241.60053225444,148.800470835614,28.9234510718374,g,59986.2694195822,1.0,0.3,rknop_20211105_19.h5,2307920,default,185
390749,149.87277589479,3.18375502996458,DC21fyx,5546.09290630882,121.82043731055,29.5232510697535,r,60013.2041058052,0.323385,0.3,rknop_20211105_19.h5,2482343,default,185
392174,149.87277589479,3.18375502996458,DC21fyx,19193.9132224428,237.834188704192,29.9603367147266,i,60034.1012610848,0.996016,0.3,rknop_20211105_19.h5,2612571,default,185
392243,149.87277589479,3.18375502996458,DC21fyx,29378.902933174,579.390661605801,29.4871839243132,i,60037.1171648948,1.0,0.3,rknop_20211105_19.h5,2627461,default,185
392261,149.87277589479,3.18375502996458,DC21fyx,27019.2513990774,553.846860704782,29.4298594270982,i,60037.1283065748,1.0,0.3,rknop_20211105_19.h5,2630631,default,185
392315,149.87277589479,3.18375502996458,DC21fyx,26207.1496835547,530.830033827968,29.6409507763332,i,60037.1524176348,1.0,0.3,rknop_20211105_19.h5,2643942,default,185
393801,149.87277589479,3.18375502996458,DC21fyx,5602.98816880817,95.6551050560156,28.969056120313,g,60062.0667791722,1.0,0.3,rknop_20211105_19.h5,2786819,default,185
393851,149.87277589479,3.18375502996458,DC21fyx,5688.4766250355,141.139359347929,29.5504072133686,r,60062.0595594852,0.888444,0.3,rknop_20211105_19.h5,2789794,default,185
397906,149.87277589479,3.18375502996458,DC21fyx,5613.01443126964,87.5949928725525,28.9493627662014,g,60062.0752003422,1.0,0.3,rknop_20211105_19.h5,3155847,default,185
398741,149.87277589479,3.18375502996458,DC21fyx,1850.51912655482,109.44460083613,28.7268938249892,g,60361.2077925122,0.660618,0.3,rknop_20211105_19.h5,3244547,default,185
